Cod_Matricula;Situacao_Matricula;Forma_Ingresso;Semestre_Letivo_Inicial;Desc_Curso;Modalidade;Instituicao;Desc_Disciplina;Quantidade_Reprovacoes
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2673;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2532;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2532;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2532;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2532;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2532;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2532;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2636;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2636;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2636;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2688;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2688;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2688;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2689;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2689;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2689;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2689;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2690;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2690;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2690;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2690;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2690;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2693;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Laboratório de montagem e manutenção;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos históricos e organizacionais da educação no Brasil;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Seminário integrador;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2685;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
2656;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de aprendizagem em EaD;1
2656;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;1
2656;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;1
2656;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Aplicativos computacionais;1
2656;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Introdução à informática;3
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Lógica matemática;2
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas operacionais;2
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Algoritmos;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Matemática I;3
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Linguagem de programação I;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Redes de computadores;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Sistemas multimídia;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Banco de dados;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Gerência de projetos;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Educação de jovens e adultos;1
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;2
2651;Evadido;Ampla Concorrência;2011/2;Licenciatura em Informática;Superior;Campus Cachoeiro de Itapemirim;Práticas de ensino;1
1656;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria II;1
1656;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;1
1656;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria analítica;1
1656;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Prática de ensino (ensino médio);1
1656;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Bases sociofilosóficas da educação I;1
1656;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Didática geral;1
1657;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria II;1
1657;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;1
1657;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria analítica;2
1657;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo II;3
1657;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Álgebra Linear;1
1657;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Estágio supervisionado II;1
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos da matemática elementar II;3
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria II;2
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Introdução à geometria analítica;1
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;1
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria analítica;1
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Estágio supervisionado II;1
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Prática de ensino;1
1650;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
1661;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos da matemática elementar I;1
1661;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Introdução à lógica;1
1661;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria básica;1
1661;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Resolução de problemas;1
1661;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Leitura e produção de texto;1
1661;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;História da educação brasileira;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos da matemática elementar I;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Introdução à lógica;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Introdução à geometria analítica;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;2
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria analítica;2
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Álgebra Linear;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Álgebra I;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;CTS - Ciência, tecnologia e sociedade;1
1662;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Estágio supervisionado II;1
1634;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;1
1653;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria II;1
1653;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;1
1653;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo II;3
1653;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Estágio supervisionado II;3
1653;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
1641;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo II;1
1641;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Modelagem matemática I;1
1641;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Prática de ensino (ensino médio);1
1641;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Bases sociofilosóficas da educação I;1
1641;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Didática geral;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria II;2
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo I;4
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria analítica;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;CTS - Ciência, tecnologia e sociedade;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Estágio supervisionado II;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Filosofia da matemática;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Matemática financeira;2
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Libras;2
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Bases sociofilosóficas da educação I;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Didática geral;1
1638;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Tópicos especiais em matemática;1
1643;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria II;1
1643;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Geometria analítica;1
1643;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Cálculo III;1
1643;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Política e organização da educação brasileira;2
1643;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Educação de jovens e adultos;1
1643;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Metodologia de pesquisa;1
1644;Evadido;Ampla Concorrência;2010/1;Licenciatura em Matemática;Superior;Campus Cachoeiro de Itapemirim;Fundamentos da matemática elementar I;1
