Ano;Carga Horaria;Carga Horaria Mínima;Categoria da Situação;Cor / Raça;Data de Fim Previsto do Ciclo;Data de Inicio do Ciclo;Faixa Etária;Fator Esforço Curso;Fonte de Financiamento;Idade;Instituição;Modalidade de Ensino;Nome de Curso;Renda Familiar;Sexo;Tipo de Curso;Tipo de Oferta;Turno;Unidade de Ensino;CH_Corrigida;QTDC;CHMD;CHA;FECH;DACP1;DACP2;DACP3;DACP4;DACP5;FEDA;FECHDA;MECHDA;PC;MP;AGRO;BA;MT;CMT;MT_FINAL;AE_Peso;MAE
2023;4215;3600;Concluídos;Não declarada;29/07/2022;04/12/2017;25 a 29 anos;1,137;Sem Programa Associado;27;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia de Minas;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1699;2,119;773,396;0,967;0;0;0;0;182,5;0,5;0,483;0,24;2,5;0,6;0;0;0,6;1;0,6;2,5;0,6
2023;3540;2400;Em Curso;Branca;19/12/2025;22/03/2022;40 a 44 anos;1;Sem Programa Associado;42;Instituto Federal do Espírito Santo;Educação Presencial;Matemática;0<RFP<=0,5;F;Licenciatura;Não se aplica;Noturno;Campus Cachoeiro de Itapemirim;2400;1369;1,753;639,883;0,8;365;0;0;0;0;1;0,8;0,8;2,5;2;0;0;2;1;2;2;1,6
2023;4215;3600;Em Curso;Parda;29/07/2022;04/12/2017;25 a 29 anos;1,137;Sem Programa Associado;26;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia de Minas;0<RFP<=0,5;F;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1699;2,119;773,396;0,967;0;0;0;0;182,5;0,5;0,483;0,24;2,5;0,6;0;0;0,6;1;0,6;2;0,48
2023;4215;3600;Em Curso;Branca;29/07/2022;04/12/2017;25 a 29 anos;1,137;Sem Programa Associado;25;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia de Minas;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1699;2,119;773,396;0,967;0;0;0;0;182,5;0,5;0,483;0,24;2,5;0,6;0;0;0,6;1;0,6;2;0,48
2023;4275;3600;Em Curso;Parda;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;25;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2,5;0,58
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;46;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Não declarada;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;49;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Parda;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;49;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Parda;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;46;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0,5<RFP<=1;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2,5;0,46
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;40;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0<RFP<=0,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2;0,37
2023;3255;2400;Em Curso;Branca;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;47;Instituto Federal do Espírito Santo;Educação a Distância;Informática;RFP>3,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;48;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1<RFP<=1,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1;0,18
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;48;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;48;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Evadidos;Parda;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;43;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;44;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Em Curso;Branca;31/12/2021;04/12/2017;50 a 54 anos;1;UAB;53;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0<RFP<=0,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2;0,37
2023;3255;2400;Em Curso;Branca;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;41;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;40;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;39;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;38;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Concluídos;Não declarada;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;36;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;36;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Evadidos;Parda;31/12/2021;04/12/2017;30 a 34 anos;1;UAB;34;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1<RFP<=1,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1;0,18
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;35;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0,5<RFP<=1;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2,5;0,46
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;36;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Em Curso;Branca;31/12/2021;04/12/2017;30 a 34 anos;1;UAB;33;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1<RFP<=1,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1;0,18
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;25 a 29 anos;1;UAB;29;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Parda;31/12/2021;04/12/2017;25 a 29 anos;1;UAB;28;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0<RFP<=0,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2;0,37
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;25 a 29 anos;1;UAB;27;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0,5<RFP<=1;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2,5;0,46
2023;3255;2400;Concluídos;Não declarada;31/12/2021;04/12/2017;30 a 34 anos;1;UAB;30;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;25 a 29 anos;1;UAB;26;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1<RFP<=1,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1;0,18
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;55 a 59 anos;1;UAB;57;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;55 a 59 anos;1;UAB;58;Instituto Federal do Espírito Santo;Educação a Distância;Informática;2,5<RFP<=3,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0,5;0,09
2023;3255;2400;Em Curso;Branca;31/12/2021;04/12/2017;50 a 54 anos;1;UAB;54;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;50 a 54 anos;1;UAB;53;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;50 a 54 anos;1;UAB;50;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;45;Instituto Federal do Espírito Santo;Educação a Distância;Informática;RFP>3,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Branca;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;46;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;43;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;41;Instituto Federal do Espírito Santo;Educação a Distância;Informática;RFP>3,5;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;40 a 44 anos;1;UAB;42;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;45 a 49 anos;1;UAB;45;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;39;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Em Curso;Preta;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;37;Instituto Federal do Espírito Santo;Educação a Distância;Informática;1,5<RFP<=2,5;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;1,5;0,28
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;25 a 29 anos;1;UAB;27;Instituto Federal do Espírito Santo;Educação a Distância;Informática;0,5<RFP<=1;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;2,5;0,46
2023;3255;2400;Em Curso;Parda;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;36;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;F;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Concluídos;Branca;31/12/2021;04/12/2017;25 a 29 anos;1;UAB;26;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3255;2400;Evadidos;Branca;31/12/2021;04/12/2017;35 a 39 anos;1;UAB;36;Instituto Federal do Espírito Santo;Educação a Distância;Informática;Não declarada;M;Licenciatura;Não se aplica;Não se aplica;Campus Cachoeiro de Itapemirim;2400;1489;1,612;588,314;0,735;0;0;0;0;182,5;0,5;0,368;0,18;2,5;0,46;0;0;0,46;0,25;0,11;0;0
2023;3600;1200;Evadidos;Branca;30/12/2021;05/02/2018;20 a 24 anos;1,146;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0,5<RFP<=1;M;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1425;2,246;819,649;1,025;0;0;0;0;182,5;0,5;0,512;0,26;2,5;0,64;0;0;0,64;1;0,64;2,5;0,64
2023;3600;1200;Concluídos;Branca;30/12/2021;05/02/2018;20 a 24 anos;1,146;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0<RFP<=0,5;F;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1425;2,246;819,649;1,025;0;0;0;0;182,5;0,5;0,512;0,26;2,5;0,64;0;0;0,64;1;0,64;2;0,51
2023;1200;1000;Evadidos;Parda;30/12/2019;05/02/2018;25 a 29 anos;1,053;Sem Programa Associado;26;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Informática;Não declarada;M;Técnico;Concomitante;Noturno;Campus Cachoeiro de Itapemirim;1000;694;1,441;525,937;0,657;0;0;0;0;182,5;0,5;0,329;0;2;0;0;0;0;1;0;0;0
2023;4275;3600;Concluídos;Parda;23/12/2022;05/03/2018;20 a 24 anos;1,078;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0<RFP<=0,5;F;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2;0,47
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;26;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2,5;0,58
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;25;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;1<RFP<=1,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;1;0,23
2023;4275;3600;Em Curso;Branca;23/12/2022;05/03/2018;20 a 24 anos;1,078;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;1<RFP<=1,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;1;0,23
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;20 a 24 anos;1,078;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2,5;0,58
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;28;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2;0,47
2023;4275;3600;Em Curso;Não declarada;23/12/2022;05/03/2018;30 a 34 anos;1,078;Sem Programa Associado;30;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2,5;0,58
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;25;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;1<RFP<=1,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;1;0,23
2023;4275;3600;Concluídos;Branca;23/12/2022;05/03/2018;20 a 24 anos;1,078;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;Não declarada;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;0;0
2023;4275;3600;Em Curso;Não declarada;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;26;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2,5;0,58
2023;4275;3600;Em Curso;Não declarada;23/12/2022;05/03/2018;25 a 29 anos;1,078;Sem Programa Associado;25;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2;0,47
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;20 a 24 anos;1,078;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2,5;0,58
2023;4275;3600;Concluídos;Não declarada;23/12/2022;05/03/2018;20 a 24 anos;1,078;Sem Programa Associado;24;Instituto Federal do Espírito Santo;Educação Presencial;Engenharia Mecânica;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3600;1755;2,051;748,718;0,936;0;0;0;0;182,5;0,5;0,468;0,23;2,5;0,58;0;0;0,58;1;0,58;2;0,47
